"wl","a.450","a.505","a.525","a.545","a.570","a.590","a.625","comp_spectra"
197.82,NA,NA,NA,NA,NA,NA,NA,NA
198.21,NA,NA,NA,NA,NA,NA,NA,NA
198.59,NA,NA,NA,NA,NA,NA,NA,NA
198.98,NA,NA,NA,NA,NA,NA,NA,NA
199.37,NA,NA,NA,NA,NA,NA,NA,NA
199.75,NA,NA,NA,NA,NA,NA,NA,NA
200.14,NA,NA,NA,NA,NA,NA,NA,NA
200.53,NA,NA,NA,NA,NA,NA,NA,NA
200.91,NA,NA,NA,NA,NA,NA,NA,NA
201.3,NA,NA,NA,NA,NA,NA,NA,NA
201.68,NA,NA,NA,NA,NA,NA,NA,NA
202.07,NA,NA,NA,NA,NA,NA,NA,NA
202.46,NA,NA,NA,NA,NA,NA,NA,NA
202.84,NA,NA,NA,NA,NA,NA,NA,NA
203.23,NA,NA,NA,NA,NA,NA,NA,NA
203.61,NA,NA,NA,NA,NA,NA,NA,NA
204,NA,NA,NA,NA,NA,NA,NA,NA
204.39,NA,NA,NA,NA,NA,NA,NA,NA
204.77,NA,NA,NA,NA,NA,NA,NA,NA
205.16,NA,NA,NA,NA,NA,NA,NA,NA
205.54,NA,NA,NA,NA,NA,NA,NA,NA
205.93,NA,NA,NA,NA,NA,NA,NA,NA
206.32,NA,NA,NA,NA,NA,NA,NA,NA
206.7,NA,NA,NA,NA,NA,NA,NA,NA
207.09,NA,NA,NA,NA,NA,NA,NA,NA
207.47,NA,NA,NA,NA,NA,NA,NA,NA
207.86,NA,NA,NA,NA,NA,NA,NA,NA
208.24,NA,NA,NA,NA,NA,NA,NA,NA
208.63,NA,NA,NA,NA,NA,NA,NA,NA
209.02,NA,NA,NA,NA,NA,NA,NA,NA
209.4,NA,NA,NA,NA,NA,NA,NA,NA
209.79,NA,NA,NA,NA,NA,NA,NA,NA
210.17,NA,NA,NA,NA,NA,NA,NA,NA
210.56,NA,NA,NA,NA,NA,NA,NA,NA
210.94,NA,NA,NA,NA,NA,NA,NA,NA
211.33,NA,NA,NA,NA,NA,NA,NA,NA
211.71,NA,NA,NA,NA,NA,NA,NA,NA
212.1,NA,NA,NA,NA,NA,NA,NA,NA
212.48,NA,NA,NA,NA,NA,NA,NA,NA
212.87,NA,NA,NA,NA,NA,NA,NA,NA
213.25,NA,NA,NA,NA,NA,NA,NA,NA
213.64,NA,NA,NA,NA,NA,NA,NA,NA
214.02,NA,NA,NA,NA,NA,NA,NA,NA
214.41,NA,NA,NA,NA,NA,NA,NA,NA
214.79,NA,NA,NA,NA,NA,NA,NA,NA
215.18,NA,NA,NA,NA,NA,NA,NA,NA
215.56,NA,NA,NA,NA,NA,NA,NA,NA
215.95,NA,NA,NA,NA,NA,NA,NA,NA
216.33,NA,NA,NA,NA,NA,NA,NA,NA
216.72,NA,NA,NA,NA,NA,NA,NA,NA
217.1,NA,NA,NA,NA,NA,NA,NA,NA
217.49,NA,NA,NA,NA,NA,NA,NA,NA
217.87,NA,NA,NA,NA,NA,NA,NA,NA
218.26,NA,NA,NA,NA,NA,NA,NA,NA
218.64,NA,NA,NA,NA,NA,NA,NA,NA
219.03,NA,NA,NA,NA,NA,NA,NA,NA
219.41,NA,NA,NA,NA,NA,NA,NA,NA
219.79,NA,NA,NA,NA,NA,NA,NA,NA
220.18,NA,NA,NA,NA,NA,NA,NA,NA
220.56,NA,NA,NA,NA,NA,NA,NA,NA
220.95,NA,NA,NA,NA,NA,NA,NA,NA
221.33,NA,NA,NA,NA,NA,NA,NA,NA
221.72,NA,NA,NA,NA,NA,NA,NA,NA
222.1,NA,NA,NA,NA,NA,NA,NA,NA
222.48,NA,NA,NA,NA,NA,NA,NA,NA
222.87,NA,NA,NA,NA,NA,NA,NA,NA
223.25,NA,NA,NA,NA,NA,NA,NA,NA
223.64,NA,NA,NA,NA,NA,NA,NA,NA
224.02,NA,NA,NA,NA,NA,NA,NA,NA
224.41,NA,NA,NA,NA,NA,NA,NA,NA
224.79,NA,NA,NA,NA,NA,NA,NA,NA
225.17,NA,NA,NA,NA,NA,NA,NA,NA
225.56,NA,NA,NA,NA,NA,NA,NA,NA
225.94,NA,NA,NA,NA,NA,NA,NA,NA
226.32,NA,NA,NA,NA,NA,NA,NA,NA
226.71,NA,NA,NA,NA,NA,NA,NA,NA
227.09,NA,NA,NA,NA,NA,NA,NA,NA
227.48,NA,NA,NA,NA,NA,NA,NA,NA
227.86,NA,NA,NA,NA,NA,NA,NA,NA
228.24,NA,NA,NA,NA,NA,NA,NA,NA
228.63,NA,NA,NA,NA,NA,NA,NA,NA
229.01,NA,NA,NA,NA,NA,NA,NA,NA
229.39,NA,NA,NA,NA,NA,NA,NA,NA
229.78,NA,NA,NA,NA,NA,NA,NA,NA
230.16,NA,NA,NA,NA,NA,NA,NA,NA
230.54,NA,NA,NA,NA,NA,NA,NA,NA
230.93,NA,NA,NA,NA,NA,NA,NA,NA
231.31,NA,NA,NA,NA,NA,NA,NA,NA
231.69,NA,NA,NA,NA,NA,NA,NA,NA
232.08,NA,NA,NA,NA,NA,NA,NA,NA
232.46,NA,NA,NA,NA,NA,NA,NA,NA
232.84,NA,NA,NA,NA,NA,NA,NA,NA
233.23,NA,NA,NA,NA,NA,NA,NA,NA
233.61,NA,NA,NA,NA,NA,NA,NA,NA
233.99,NA,NA,NA,NA,NA,NA,NA,NA
234.38,NA,NA,NA,NA,NA,NA,NA,NA
234.76,NA,NA,NA,NA,NA,NA,NA,NA
235.14,NA,NA,NA,NA,NA,NA,NA,NA
235.53,NA,NA,NA,NA,NA,NA,NA,NA
235.91,NA,NA,NA,NA,NA,NA,NA,NA
236.29,NA,NA,NA,NA,NA,NA,NA,NA
236.67,NA,NA,NA,NA,NA,NA,NA,NA
237.06,NA,NA,NA,NA,NA,NA,NA,NA
237.44,NA,NA,NA,NA,NA,NA,NA,NA
237.82,NA,NA,NA,NA,NA,NA,NA,NA
238.21,NA,NA,NA,NA,NA,NA,NA,NA
238.59,NA,NA,NA,NA,NA,NA,NA,NA
238.97,NA,NA,NA,NA,NA,NA,NA,NA
239.35,NA,NA,NA,NA,NA,NA,NA,NA
239.74,NA,NA,NA,NA,NA,NA,NA,NA
240.12,NA,NA,NA,NA,NA,NA,NA,NA
240.5,NA,NA,NA,NA,NA,NA,NA,NA
240.88,NA,NA,NA,NA,NA,NA,NA,NA
241.27,NA,NA,NA,NA,NA,NA,NA,NA
241.65,NA,NA,NA,NA,NA,NA,NA,NA
242.03,NA,NA,NA,NA,NA,NA,NA,NA
242.41,NA,NA,NA,NA,NA,NA,NA,NA
242.79,NA,NA,NA,NA,NA,NA,NA,NA
243.18,NA,NA,NA,NA,NA,NA,NA,NA
243.56,NA,NA,NA,NA,NA,NA,NA,NA
243.94,NA,NA,NA,NA,NA,NA,NA,NA
244.32,NA,NA,NA,NA,NA,NA,NA,NA
244.7,NA,NA,NA,NA,NA,NA,NA,NA
245.09,NA,NA,NA,NA,NA,NA,NA,NA
245.47,NA,NA,NA,NA,NA,NA,NA,NA
245.85,NA,NA,NA,NA,NA,NA,NA,NA
246.23,NA,NA,NA,NA,NA,NA,NA,NA
246.61,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,NA,NA,NA,NA,NA,NA
247.38,NA,NA,NA,NA,NA,NA,NA,NA
247.76,NA,NA,NA,NA,NA,NA,NA,NA
248.14,NA,NA,NA,NA,NA,NA,NA,NA
248.52,NA,NA,NA,NA,NA,NA,NA,NA
248.9,NA,NA,NA,NA,NA,NA,NA,NA
249.29,NA,NA,NA,NA,NA,NA,NA,NA
249.67,NA,NA,NA,NA,NA,NA,NA,NA
250.05,NA,NA,NA,NA,NA,NA,NA,NA
250.43,NA,NA,NA,NA,NA,NA,NA,NA
250.81,NA,NA,NA,NA,NA,NA,NA,NA
251.19,NA,NA,NA,NA,NA,NA,NA,NA
251.57,NA,NA,NA,NA,NA,NA,NA,NA
251.96,NA,NA,NA,NA,NA,NA,NA,NA
252.34,NA,NA,NA,NA,NA,NA,NA,NA
252.72,NA,NA,NA,NA,NA,NA,NA,NA
253.1,NA,NA,NA,NA,NA,NA,NA,NA
253.48,NA,NA,NA,NA,NA,NA,NA,NA
253.86,NA,NA,NA,NA,NA,NA,NA,NA
254.24,NA,NA,NA,NA,NA,NA,NA,NA
254.62,NA,NA,NA,NA,NA,NA,NA,NA
255.01,NA,NA,NA,NA,NA,NA,NA,NA
255.39,NA,NA,NA,NA,NA,NA,NA,NA
255.77,NA,NA,NA,NA,NA,NA,NA,NA
256.15,NA,NA,NA,NA,NA,NA,NA,NA
256.53,NA,NA,NA,NA,NA,NA,NA,NA
256.91,NA,NA,NA,NA,NA,NA,NA,NA
257.29,NA,NA,NA,NA,NA,NA,NA,NA
257.67,NA,NA,NA,NA,NA,NA,NA,NA
258.05,NA,NA,NA,NA,NA,NA,NA,NA
258.43,NA,NA,NA,NA,NA,NA,NA,NA
258.81,NA,NA,NA,NA,NA,NA,NA,NA
259.19,NA,NA,NA,NA,NA,NA,NA,NA
259.57,NA,NA,NA,NA,NA,NA,NA,NA
259.95,NA,NA,NA,NA,NA,NA,NA,NA
260.34,NA,NA,NA,NA,NA,NA,NA,NA
260.72,NA,NA,NA,NA,NA,NA,NA,NA
261.1,NA,NA,NA,NA,NA,NA,NA,NA
261.48,NA,NA,NA,NA,NA,NA,NA,NA
261.86,NA,NA,NA,NA,NA,NA,NA,NA
262.24,NA,NA,NA,NA,NA,NA,NA,NA
262.62,NA,NA,NA,NA,NA,NA,NA,NA
263,NA,NA,NA,NA,NA,NA,NA,NA
263.38,NA,NA,NA,NA,NA,NA,NA,NA
263.76,NA,NA,NA,NA,NA,NA,NA,NA
264.14,NA,NA,NA,NA,NA,NA,NA,NA
264.52,NA,NA,NA,NA,NA,NA,NA,NA
264.9,NA,NA,NA,NA,NA,NA,NA,NA
265.28,NA,NA,NA,NA,NA,NA,NA,NA
265.66,NA,NA,NA,NA,NA,NA,NA,NA
266.04,NA,NA,NA,NA,NA,NA,NA,NA
266.42,NA,NA,NA,NA,NA,NA,NA,NA
266.8,NA,NA,NA,NA,NA,NA,NA,NA
267.18,NA,NA,NA,NA,NA,NA,NA,NA
267.56,NA,NA,NA,NA,NA,NA,NA,NA
267.94,NA,NA,NA,NA,NA,NA,NA,NA
268.32,NA,NA,NA,NA,NA,NA,NA,NA
268.7,NA,NA,NA,NA,NA,NA,NA,NA
269.08,NA,NA,NA,NA,NA,NA,NA,NA
269.45,NA,NA,NA,NA,NA,NA,NA,NA
269.83,NA,NA,NA,NA,NA,NA,NA,NA
270.21,NA,NA,NA,NA,NA,NA,NA,NA
270.59,NA,NA,NA,NA,NA,NA,NA,NA
270.97,NA,NA,NA,NA,NA,NA,NA,NA
271.35,NA,NA,NA,NA,NA,NA,NA,NA
271.73,NA,NA,NA,NA,NA,NA,NA,NA
272.11,NA,NA,NA,NA,NA,NA,NA,NA
272.49,NA,NA,NA,NA,NA,NA,NA,NA
272.87,NA,NA,NA,NA,NA,NA,NA,NA
273.25,NA,NA,NA,NA,NA,NA,NA,NA
273.63,NA,NA,NA,NA,NA,NA,NA,NA
274.01,NA,NA,NA,NA,NA,NA,NA,NA
274.39,NA,NA,NA,NA,NA,NA,NA,NA
274.76,NA,NA,NA,NA,NA,NA,NA,NA
275.14,NA,NA,NA,NA,NA,NA,NA,NA
275.52,NA,NA,NA,NA,NA,NA,NA,NA
275.9,NA,NA,NA,NA,NA,NA,NA,NA
276.28,NA,NA,NA,NA,NA,NA,NA,NA
276.66,NA,NA,NA,NA,NA,NA,NA,NA
277.04,NA,NA,NA,NA,NA,NA,NA,NA
277.42,NA,NA,NA,NA,NA,NA,NA,NA
277.79,NA,NA,NA,NA,NA,NA,NA,NA
278.17,NA,NA,NA,NA,NA,NA,NA,NA
278.55,NA,NA,NA,NA,NA,NA,NA,NA
278.93,NA,NA,NA,NA,NA,NA,NA,NA
279.31,NA,NA,NA,NA,NA,NA,NA,NA
279.69,NA,NA,NA,NA,NA,NA,NA,NA
280.07,NA,NA,NA,NA,NA,NA,NA,NA
280.44,NA,NA,NA,NA,NA,NA,NA,NA
280.82,NA,NA,NA,NA,NA,NA,NA,NA
281.2,NA,NA,NA,NA,NA,NA,NA,NA
281.58,NA,NA,NA,NA,NA,NA,NA,NA
281.96,NA,NA,NA,NA,NA,NA,NA,NA
282.34,NA,NA,NA,NA,NA,NA,NA,NA
282.71,NA,NA,NA,NA,NA,NA,NA,NA
283.09,NA,NA,NA,NA,NA,NA,NA,NA
283.47,NA,NA,NA,NA,NA,NA,NA,NA
283.85,NA,NA,NA,NA,NA,NA,NA,NA
284.23,NA,NA,NA,NA,NA,NA,NA,NA
284.6,NA,NA,NA,NA,NA,NA,NA,NA
284.98,NA,NA,NA,NA,NA,NA,NA,NA
285.36,NA,NA,NA,NA,NA,NA,NA,NA
285.74,NA,NA,NA,NA,NA,NA,NA,NA
286.12,NA,NA,NA,NA,NA,NA,NA,NA
286.49,NA,NA,NA,NA,NA,NA,NA,NA
286.87,NA,NA,NA,NA,NA,NA,NA,NA
287.25,NA,NA,NA,NA,NA,NA,NA,NA
287.63,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,NA,NA,NA,NA,NA,NA
288.38,NA,NA,NA,NA,NA,NA,NA,NA
288.76,NA,NA,NA,NA,NA,NA,NA,NA
289.14,NA,NA,NA,NA,NA,NA,NA,NA
289.52,NA,NA,NA,NA,NA,NA,NA,NA
289.89,NA,NA,NA,NA,NA,NA,NA,NA
290.27,NA,NA,NA,NA,NA,NA,NA,NA
290.65,NA,NA,NA,NA,NA,NA,NA,NA
291.02,NA,NA,NA,NA,NA,NA,NA,NA
291.4,NA,NA,NA,NA,NA,NA,NA,NA
291.78,NA,NA,NA,NA,NA,NA,NA,NA
292.16,NA,NA,NA,NA,NA,NA,NA,NA
292.53,NA,NA,NA,NA,NA,NA,NA,NA
292.91,NA,NA,NA,NA,NA,NA,NA,NA
293.29,NA,NA,NA,NA,NA,NA,NA,NA
293.66,NA,NA,NA,NA,NA,NA,NA,NA
294.04,NA,NA,NA,NA,NA,NA,NA,NA
294.42,NA,NA,NA,NA,NA,NA,NA,NA
294.8,NA,NA,NA,NA,NA,NA,NA,NA
295.17,NA,NA,NA,NA,NA,NA,NA,NA
295.55,NA,NA,NA,NA,NA,NA,NA,NA
295.93,NA,NA,NA,NA,NA,NA,NA,NA
296.3,NA,NA,NA,NA,NA,NA,NA,NA
296.68,NA,NA,NA,NA,NA,NA,NA,NA
297.06,NA,NA,NA,NA,NA,NA,NA,NA
297.43,NA,NA,NA,NA,NA,NA,NA,NA
297.81,NA,NA,NA,NA,NA,NA,NA,NA
298.19,NA,NA,NA,NA,NA,NA,NA,NA
298.56,NA,NA,NA,NA,NA,NA,NA,NA
298.94,NA,NA,NA,NA,NA,NA,NA,NA
299.32,NA,NA,NA,NA,NA,NA,NA,NA
299.69,NA,NA,NA,NA,NA,NA,NA,NA
300.07,NA,NA,NA,NA,NA,NA,NA,NA
300.45,NA,NA,NA,NA,NA,NA,NA,NA
300.82,NA,NA,NA,NA,NA,NA,NA,NA
301.2,NA,NA,NA,NA,NA,NA,NA,NA
301.57,NA,NA,NA,NA,NA,NA,NA,NA
301.95,NA,NA,NA,NA,NA,NA,NA,NA
302.33,NA,NA,NA,NA,NA,NA,NA,NA
302.7,NA,NA,NA,NA,NA,NA,NA,NA
303.08,NA,NA,NA,NA,NA,NA,NA,NA
303.45,NA,NA,NA,NA,NA,NA,NA,NA
303.83,NA,NA,NA,NA,NA,NA,NA,NA
304.21,NA,NA,NA,NA,NA,NA,NA,NA
304.58,NA,NA,NA,NA,NA,NA,NA,NA
304.96,NA,NA,NA,NA,NA,NA,NA,NA
305.33,NA,NA,NA,NA,NA,NA,NA,NA
305.71,NA,NA,NA,NA,NA,NA,NA,NA
306.09,NA,NA,NA,NA,NA,NA,NA,NA
306.46,NA,NA,NA,NA,NA,NA,NA,NA
306.84,NA,NA,NA,NA,NA,NA,NA,NA
307.21,NA,NA,NA,NA,NA,NA,NA,NA
307.59,NA,NA,NA,NA,NA,NA,NA,NA
307.96,NA,NA,NA,NA,NA,NA,NA,NA
308.34,NA,NA,NA,NA,NA,NA,NA,NA
308.72,NA,NA,NA,NA,NA,NA,NA,NA
309.09,NA,NA,NA,NA,NA,NA,NA,NA
309.47,NA,NA,NA,NA,NA,NA,NA,NA
309.84,NA,NA,NA,NA,NA,NA,NA,NA
310.22,NA,NA,NA,NA,NA,NA,NA,NA
310.59,NA,NA,NA,NA,NA,NA,NA,NA
310.97,NA,NA,NA,NA,NA,NA,NA,NA
311.34,NA,NA,NA,NA,NA,NA,NA,NA
311.72,NA,NA,NA,NA,NA,NA,NA,NA
312.09,NA,NA,NA,NA,NA,NA,NA,NA
312.47,NA,NA,NA,NA,NA,NA,NA,NA
312.84,NA,NA,NA,NA,NA,NA,NA,NA
313.22,NA,NA,NA,NA,NA,NA,NA,NA
313.59,NA,NA,NA,NA,NA,NA,NA,NA
313.97,NA,NA,NA,NA,NA,NA,NA,NA
314.34,NA,NA,NA,NA,NA,NA,NA,NA
314.72,NA,NA,NA,NA,NA,NA,NA,NA
315.09,NA,NA,NA,NA,NA,NA,NA,NA
315.47,NA,NA,NA,NA,NA,NA,NA,NA
315.84,NA,NA,NA,NA,NA,NA,NA,NA
316.22,NA,NA,NA,NA,NA,NA,NA,NA
316.59,NA,NA,NA,NA,NA,NA,NA,NA
316.97,NA,NA,NA,NA,NA,NA,NA,NA
317.34,NA,NA,NA,NA,NA,NA,NA,NA
317.71,NA,NA,NA,NA,NA,NA,NA,NA
318.09,NA,NA,NA,NA,NA,NA,NA,NA
318.46,NA,NA,NA,NA,NA,NA,NA,NA
318.84,NA,NA,NA,NA,NA,NA,NA,NA
319.21,NA,NA,NA,NA,NA,NA,NA,NA
319.59,NA,NA,NA,NA,NA,NA,NA,NA
319.96,NA,NA,NA,NA,NA,NA,NA,NA
320.34,NA,NA,NA,NA,NA,NA,NA,NA
320.71,NA,NA,NA,NA,NA,NA,NA,NA
321.08,NA,NA,NA,NA,NA,NA,NA,NA
321.46,NA,NA,NA,NA,NA,NA,NA,NA
321.83,NA,NA,NA,NA,NA,NA,NA,NA
322.21,NA,NA,NA,NA,NA,NA,NA,NA
322.58,NA,NA,NA,NA,NA,NA,NA,NA
322.95,NA,NA,NA,NA,NA,NA,NA,NA
323.33,NA,NA,NA,NA,NA,NA,NA,NA
323.7,NA,NA,NA,NA,NA,NA,NA,NA
324.08,NA,NA,NA,NA,NA,NA,NA,NA
324.45,NA,NA,NA,NA,NA,NA,NA,NA
324.82,NA,NA,NA,NA,NA,NA,NA,NA
325.2,NA,NA,NA,NA,NA,NA,NA,NA
325.57,NA,NA,NA,NA,NA,NA,NA,NA
325.94,NA,NA,NA,NA,NA,NA,NA,NA
326.32,NA,NA,NA,NA,NA,NA,NA,NA
326.69,NA,NA,NA,NA,NA,NA,NA,NA
327.07,NA,NA,NA,NA,NA,NA,NA,NA
327.44,NA,NA,NA,NA,NA,NA,NA,NA
327.81,NA,NA,NA,NA,NA,NA,NA,NA
328.19,NA,NA,NA,NA,NA,NA,NA,NA
328.56,NA,NA,NA,NA,NA,NA,NA,NA
328.93,NA,NA,NA,NA,NA,NA,NA,NA
329.31,NA,NA,NA,NA,NA,NA,NA,NA
329.68,NA,NA,NA,NA,NA,NA,NA,NA
330.05,NA,NA,NA,NA,NA,NA,NA,NA
330.43,NA,NA,NA,NA,NA,NA,NA,NA
330.8,NA,NA,NA,NA,NA,NA,NA,NA
331.17,NA,NA,NA,NA,NA,NA,NA,NA
331.54,NA,NA,NA,NA,NA,NA,NA,NA
331.92,NA,NA,NA,NA,NA,NA,NA,NA
332.29,NA,NA,NA,NA,NA,NA,NA,NA
332.66,NA,NA,NA,NA,NA,NA,NA,NA
333.04,NA,NA,NA,NA,NA,NA,NA,NA
333.41,NA,NA,NA,NA,NA,NA,NA,NA
333.78,NA,NA,NA,NA,NA,NA,NA,NA
334.15,NA,NA,NA,NA,NA,NA,NA,NA
334.53,NA,NA,NA,NA,NA,NA,NA,NA
334.9,NA,NA,NA,NA,NA,NA,NA,NA
335.27,NA,NA,NA,NA,NA,NA,NA,NA
335.65,NA,NA,NA,NA,NA,NA,NA,NA
336.02,NA,NA,NA,NA,NA,NA,NA,NA
336.39,NA,NA,NA,NA,NA,NA,NA,NA
336.76,NA,NA,NA,NA,NA,NA,NA,NA
337.14,NA,NA,NA,NA,NA,NA,NA,NA
337.51,NA,NA,NA,NA,NA,NA,NA,NA
337.88,NA,NA,NA,NA,NA,NA,NA,NA
338.25,NA,NA,NA,NA,NA,NA,NA,NA
338.62,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,NA,NA,NA,NA,NA,NA
339.37,NA,NA,NA,NA,NA,NA,NA,NA
339.74,NA,NA,NA,NA,NA,NA,NA,NA
340.11,NA,NA,NA,NA,NA,NA,NA,NA
340.49,NA,NA,NA,NA,NA,NA,NA,NA
340.86,NA,NA,NA,NA,NA,NA,NA,NA
341.23,NA,NA,NA,NA,NA,NA,NA,NA
341.6,NA,NA,NA,NA,NA,NA,NA,NA
341.97,NA,NA,NA,NA,NA,NA,NA,NA
342.35,NA,NA,NA,NA,NA,NA,NA,NA
342.72,NA,NA,NA,NA,NA,NA,NA,NA
343.09,NA,NA,NA,NA,NA,NA,NA,NA
343.46,NA,NA,NA,NA,NA,NA,NA,NA
343.83,NA,NA,NA,NA,NA,NA,NA,NA
344.2,NA,NA,NA,NA,NA,NA,NA,NA
344.58,NA,NA,NA,NA,NA,NA,NA,NA
344.95,NA,NA,NA,NA,NA,NA,NA,NA
345.32,NA,NA,NA,NA,NA,NA,NA,NA
345.69,NA,NA,NA,NA,NA,NA,NA,NA
346.06,NA,NA,NA,NA,NA,NA,NA,NA
346.43,NA,NA,NA,NA,NA,NA,NA,NA
346.8,NA,NA,NA,NA,NA,NA,NA,NA
347.18,NA,NA,NA,NA,NA,NA,NA,NA
347.55,NA,NA,NA,NA,NA,NA,NA,NA
347.92,NA,NA,NA,NA,NA,NA,NA,NA
348.29,NA,NA,NA,NA,NA,NA,NA,NA
348.66,NA,NA,NA,NA,NA,NA,NA,NA
349.03,NA,NA,NA,NA,NA,NA,NA,NA
349.4,NA,NA,NA,NA,NA,NA,NA,NA
349.77,NA,NA,NA,NA,NA,NA,NA,NA
350.15,NA,NA,NA,NA,NA,NA,NA,NA
350.52,NA,NA,NA,NA,NA,NA,NA,NA
350.89,NA,NA,NA,NA,NA,NA,NA,NA
351.26,NA,NA,NA,NA,NA,NA,NA,NA
351.63,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,NA,NA,NA,NA,NA,NA
352.37,NA,NA,NA,NA,NA,NA,NA,NA
352.74,NA,NA,NA,NA,NA,NA,NA,NA
353.11,NA,NA,NA,NA,NA,NA,NA,NA
353.48,NA,NA,NA,NA,NA,NA,NA,NA
353.85,NA,NA,NA,NA,NA,NA,NA,NA
354.22,NA,NA,NA,NA,NA,NA,NA,NA
354.59,NA,NA,NA,NA,NA,NA,NA,NA
354.97,NA,NA,NA,NA,NA,NA,NA,NA
355.34,NA,NA,NA,NA,NA,NA,NA,NA
355.71,NA,NA,NA,NA,NA,NA,NA,NA
356.08,NA,NA,NA,NA,NA,NA,NA,NA
356.45,NA,NA,NA,NA,NA,NA,NA,NA
356.82,NA,NA,NA,NA,NA,NA,NA,NA
357.19,NA,NA,NA,NA,NA,NA,NA,NA
357.56,NA,NA,NA,NA,NA,NA,NA,NA
357.93,NA,NA,NA,NA,NA,NA,NA,NA
358.3,NA,NA,NA,NA,NA,NA,NA,NA
358.67,NA,NA,NA,NA,NA,NA,NA,NA
359.04,NA,NA,NA,NA,NA,NA,NA,NA
359.41,NA,NA,NA,NA,NA,NA,NA,NA
359.78,NA,NA,NA,NA,NA,NA,NA,NA
360.15,NA,NA,NA,NA,NA,NA,NA,NA
360.52,NA,NA,NA,NA,NA,NA,NA,NA
360.89,NA,NA,NA,NA,NA,NA,NA,NA
361.26,NA,NA,NA,NA,NA,NA,NA,NA
361.63,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,NA,NA,NA,NA,NA,NA
362.37,NA,NA,NA,NA,NA,NA,NA,NA
362.74,NA,NA,NA,NA,NA,NA,NA,NA
363.11,NA,NA,NA,NA,NA,NA,NA,NA
363.48,NA,NA,NA,NA,NA,NA,NA,NA
363.85,NA,NA,NA,NA,NA,NA,NA,NA
364.21,NA,NA,NA,NA,NA,NA,NA,NA
