176.12	0.0000E00	176.12	-0.0000E00	176.12	-0.0000E00	176.12	0.0000E00	176.12	0.0000E00
176.50	0.0000E00	176.50	-0.0000E00	176.50	-0.0000E00	176.50	0.0000E00	176.50	0.0000E00
176.89	0.0000E00	176.89	-0.0000E00	176.89	-0.0000E00	176.89	0.0000E00	176.89	0.0000E00
177.28	-0.0000E00	177.28	-0.0000E00	177.28	-0.0000E00	177.28	-0.0000E00	177.28	-0.0000E00
177.67	0.0000E00	177.67	0.0000E00	177.67	-0.0000E00	177.67	-0.0000E00	177.67	0.0000E00
178.06	0.0000E00	178.06	0.0000E00	178.06	0.0000E00	178.06	-0.0000E00	178.06	0.0000E00
178.45	-0.0000E00	178.45	0.0000E00	178.45	0.0000E00	178.45	0.0000E00	178.45	0.0000E00
178.84	0.0000E00	178.84	-0.0000E00	178.84	0.0000E00	178.84	-0.0000E00	178.84	-0.0000E00
179.22	0.0000E00	179.22	-0.0000E00	179.22	0.0000E00	179.22	0.0000E00	179.22	0.0000E00
179.61	0.0000E00	179.61	-0.0000E00	179.61	0.0000E00	179.61	0.0000E00	179.61	-0.0000E00
180.00	-0.0000E00	180.00	-0.0000E00	180.00	-0.0000E00	180.00	-0.0000E00	180.00	-0.0000E00
180.39	-0.0000E00	180.39	-0.0000E00	180.39	0.0000E00	180.39	-0.0000E00	180.39	-0.0000E00
180.78	-0.0000E00	180.78	0.0000E00	180.78	0.0000E00	180.78	0.0000E00	180.78	0.0000E00
181.16	-0.0000E00	181.16	-0.0000E00	181.16	-0.0000E00	181.16	-0.0000E00	181.16	-0.0000E00
181.55	-0.0000E00	181.55	0.0000E00	181.55	-0.0000E00	181.55	-0.0000E00	181.55	-0.0000E00
181.94	0.0000E00	181.94	-0.0000E00	181.94	0.0000E00	181.94	0.0000E00	181.94	-0.0000E00
182.33	0.0000E00	182.33	-0.0000E00	182.33	-0.0000E00	182.33	0.0000E00	182.33	-0.0000E00
182.72	0.0000E00	182.72	-0.0000E00	182.72	-0.0000E00	182.72	0.0000E00	182.72	-0.0000E00
183.10	0.0000E00	183.10	-0.0000E00	183.10	-0.0000E00	183.10	-0.0000E00	183.10	-0.0000E00
183.49	0.0000E00	183.49	-0.0000E00	183.49	-0.0000E00	183.49	-0.0000E00	183.49	-0.0000E00
183.88	0.0000E00	183.88	-0.0000E00	183.88	-0.0000E00	183.88	-0.0000E00	183.88	0.0000E00
184.27	0.0000E00	184.27	-0.0000E00	184.27	-0.0000E00	184.27	-0.0000E00	184.27	0.0000E00
184.66	0.0000E00	184.66	-0.0000E00	184.66	-0.0000E00	184.66	0.0000E00	184.66	-0.0000E00
185.04	0.0000E00	185.04	-0.0000E00	185.04	-0.0000E00	185.04	0.0000E00	185.04	-0.0000E00
185.43	0.0000E00	185.43	-0.0000E00	185.43	-0.0000E00	185.43	0.0000E00	185.43	-0.0000E00
185.82	0.0000E00	185.82	-0.0000E00	185.82	-0.0000E00	185.82	0.0000E00	185.82	-0.0000E00
186.21	0.0000E00	186.21	-0.0000E00	186.21	-0.0000E00	186.21	0.0000E00	186.21	-0.0000E00
186.59	0.0000E00	186.59	-0.0000E00	186.59	-0.0000E00	186.59	0.0000E00	186.59	-0.0000E00
186.98	0.0000E00	186.98	-0.0000E00	186.98	-0.0000E00	186.98	0.0000E00	186.98	-0.0000E00
187.37	0.0000E00	187.37	-0.0000E00	187.37	-0.0000E00	187.37	0.0000E00	187.37	-0.0000E00
187.76	0.0000E00	187.76	-0.0000E00	187.76	-0.0000E00	187.76	0.0000E00	187.76	-0.0000E00
188.15	0.0000E00	188.15	-0.0000E00	188.15	-0.0000E00	188.15	0.0000E00	188.15	-0.0000E00
188.53	0.0000E00	188.53	0.0000E00	188.53	-0.0000E00	188.53	0.0000E00	188.53	0.0000E00
188.92	0.0000E00	188.92	-0.0000E00	188.92	-0.0000E00	188.92	0.0000E00	188.92	0.0000E00
189.31	0.0000E00	189.31	-0.0000E00	189.31	-0.0000E00	189.31	0.0000E00	189.31	-0.0000E00
189.69	0.0000E00	189.69	-0.0000E00	189.69	-0.0000E00	189.69	0.0000E00	189.69	-0.0000E00
190.08	0.0000E00	190.08	-0.0000E00	190.08	-0.0000E00	190.08	0.0000E00	190.08	-0.0000E00
190.47	0.0000E00	190.47	-0.0000E00	190.47	-0.0000E00	190.47	-0.0000E00	190.47	-0.0000E00
190.86	0.0000E00	190.86	-0.0000E00	190.86	-0.0000E00	190.86	0.0000E00	190.86	-0.0000E00
191.24	0.0000E00	191.24	-0.0000E00	191.24	-0.0000E00	191.24	-0.0000E00	191.24	-0.0000E00
191.63	0.0000E00	191.63	-0.0000E00	191.63	-0.0000E00	191.63	-0.0000E00	191.63	-0.0000E00
192.02	0.0000E00	192.02	-0.0000E00	192.02	-0.0000E00	192.02	-0.0000E00	192.02	-0.0000E00
192.41	0.0000E00	192.41	-0.0000E00	192.41	-0.0000E00	192.41	-0.0000E00	192.41	-0.0000E00
192.79	0.0000E00	192.79	-0.0000E00	192.79	-0.0000E00	192.79	-0.0000E00	192.79	0.0000E00
193.18	0.0000E00	193.18	-0.0000E00	193.18	-0.0000E00	193.18	-0.0000E00	193.18	0.0000E00
193.57	0.0000E00	193.57	0.0000E00	193.57	-0.0000E00	193.57	-0.0000E00	193.57	0.0000E00
193.95	-0.0000E00	193.95	-0.0000E00	193.95	-0.0000E00	193.95	-0.0000E00	193.95	0.0000E00
194.34	-0.0000E00	194.34	-0.0000E00	194.34	-0.0000E00	194.34	-0.0000E00	194.34	0.0000E00
194.73	-0.0000E00	194.73	-0.0000E00	194.73	-0.0000E00	194.73	-0.0000E00	194.73	-0.0000E00
195.11	-0.0000E00	195.11	-0.0000E00	195.11	-0.0000E00	195.11	-0.0000E00	195.11	-0.0000E00
195.50	-0.0000E00	195.50	-0.0000E00	195.50	-0.0000E00	195.50	-0.0000E00	195.50	-0.0000E00
195.89	-0.0000E00	195.89	-0.0000E00	195.89	-0.0000E00	195.89	-0.0000E00	195.89	-0.0000E00
196.27	0.0000E00	196.27	0.0000E00	196.27	-0.0000E00	196.27	0.0000E00	196.27	-0.0000E00
196.66	0.0000E00	196.66	0.0000E00	196.66	-0.0000E00	196.66	0.0000E00	196.66	-0.0000E00
197.05	0.0000E00	197.05	0.0000E00	197.05	0.0000E00	197.05	0.0000E00	197.05	-0.0000E00
197.43	0.0000E00	197.43	0.0000E00	197.43	0.0000E00	197.43	0.0000E00	197.43	-0.0000E00
197.82	0.0000E00	197.82	0.0000E00	197.82	0.0000E00	197.82	0.0000E00	197.82	-0.0000E00
198.21	0.0000E00	198.21	0.0000E00	198.21	0.0000E00	198.21	0.0000E00	198.21	-0.0000E00
198.59	0.0000E00	198.59	0.0000E00	198.59	0.0000E00	198.59	0.0000E00	198.59	-0.0000E00
198.98	0.0000E00	198.98	0.0000E00	198.98	0.0000E00	198.98	0.0000E00	198.98	-0.0000E00
199.37	0.0000E00	199.37	0.0000E00	199.37	0.0000E00	199.37	0.0000E00	199.37	-0.0000E00
199.75	0.0000E00	199.75	0.0000E00	199.75	0.0000E00	199.75	0.0000E00	199.75	-0.0000E00
200.14	2.6168E-01	200.14	1.4742E-02	200.14	1.9656E-01	200.14	1.8674E-01	200.14	-4.0664E-01
200.53	1.8288E-01	200.53	1.9288E-02	200.53	1.5002E-01	200.53	1.6002E-01	200.53	-2.1288E-01
200.91	1.5713E-01	200.91	1.2597E-02	200.91	1.3923E-01	200.91	1.3061E-01	200.91	-1.9957E-01
201.30	8.6634E-02	201.30	1.6790E-02	201.30	1.5715E-01	201.30	7.7232E-02	201.30	-2.3975E-01
201.68	1.2660E-01	201.68	2.6545E-02	201.68	1.6608E-01	201.68	4.3562E-02	201.68	-2.6886E-01
202.07	1.6132E-01	202.07	6.9503E-02	202.07	1.8492E-01	202.07	7.2691E-02	202.07	-2.2636E-01
202.46	1.5751E-01	202.46	3.1252E-03	202.46	1.4563E-01	202.46	1.0376E-01	202.46	-2.6689E-01
202.84	1.7133E-01	202.84	5.6911E-02	202.84	1.3694E-01	202.84	1.5651E-01	202.84	-2.5373E-01
203.23	2.4981E-01	203.23	3.8287E-02	203.23	1.9206E-01	203.23	1.9959E-01	203.23	-2.5357E-01
203.61	2.3363E-01	203.61	-1.9883E-02	203.61	1.7336E-01	203.61	2.0629E-01	203.61	-2.9577E-01
204.00	1.9659E-01	204.00	-4.9298E-02	204.00	2.2124E-01	204.00	1.6593E-01	204.00	-2.4829E-01
204.39	2.5437E-01	204.39	-6.8071E-02	204.39	2.4541E-01	204.39	1.7555E-01	204.39	-1.9705E-01
204.77	3.7715E-01	204.77	3.2443E-03	204.77	3.0335E-01	204.77	2.8550E-01	204.77	-2.1656E-01
205.16	3.0250E-01	205.16	-7.7764E-03	205.16	2.8928E-01	205.16	1.9363E-01	205.16	-2.2240E-01
205.54	3.1881E-01	205.54	3.2321E-02	205.54	3.2101E-01	205.54	2.5269E-01	205.54	-1.9172E-01
205.93	2.4827E-01	205.93	-7.4132E-02	205.93	2.8674E-01	205.93	1.9652E-01	205.93	-2.3988E-01
206.32	1.8696E-01	206.32	-1.6922E-01	206.32	2.7431E-01	206.32	1.5421E-01	206.32	-2.4223E-01
206.70	2.0988E-01	206.70	-1.1725E-01	206.70	2.7012E-01	206.70	1.5870E-01	206.70	-1.6907E-01
207.09	1.1977E-01	207.09	-1.5796E-01	207.09	1.8805E-01	207.09	6.1911E-02	207.09	-1.6259E-01
207.47	1.2077E-01	207.47	-1.4008E-01	207.47	1.3513E-01	207.47	6.8802E-02	207.47	-1.7572E-01
207.86	1.3128E-01	207.86	-1.2229E-01	207.86	1.3982E-01	207.86	1.0880E-01	207.86	-8.6769E-02
208.24	1.3813E-01	208.24	-9.2767E-02	208.24	1.4671E-01	208.24	1.4426E-01	208.24	-4.9857E-02
208.63	1.5588E-01	208.63	-4.5318E-02	208.63	1.7190E-01	208.63	1.4611E-01	208.63	-6.6024E-02
209.02	1.8418E-03	209.02	-1.5581E-01	209.02	2.8731E-02	209.02	-1.8049E-02	209.02	-1.0056E-01
209.40	-4.5346E-02	209.40	-1.5979E-01	209.40	-2.0873E-02	209.40	-1.7275E-02	209.40	-1.1049E-01
209.79	-2.1375E-02	209.79	-1.3526E-01	209.79	1.7871E-02	209.79	-1.4017E-02	209.79	-6.0622E-02
210.17	1.1317E-02	210.17	-1.0119E-01	210.17	3.1288E-02	210.17	-6.3241E-03	210.17	-3.4616E-02
210.56	1.7551E-02	210.56	-1.0849E-01	210.56	2.4890E-02	210.56	-8.6157E-03	210.56	-2.2656E-02
210.94	2.6628E-02	210.94	-1.0806E-01	210.94	5.6972E-02	210.94	7.1215E-03	210.94	-2.2913E-02
211.33	4.6805E-02	211.33	-8.3209E-02	211.33	7.9538E-02	211.33	4.3134E-02	211.33	1.2543E-02
211.71	2.7267E-02	211.71	-7.5136E-02	211.71	8.1196E-02	211.71	4.4233E-02	211.71	2.4238E-03
212.10	1.3176E-02	212.10	-4.8019E-02	212.10	7.0565E-02	212.10	5.1533E-02	212.10	3.7185E-02
212.48	6.4742E-02	212.48	-9.0915E-03	212.48	1.1654E-01	212.48	6.8875E-02	212.48	7.3283E-02
212.87	6.0933E-02	212.87	-1.9269E-02	212.87	1.1926E-01	212.87	6.3537E-02	212.87	5.8850E-02
213.25	5.5007E-02	213.25	-1.2674E-02	213.25	1.2446E-01	213.25	5.3993E-02	213.25	4.5628E-02
213.64	7.1593E-02	213.64	-1.7281E-03	213.64	1.2763E-01	213.64	7.8011E-02	213.64	6.0977E-02
214.02	7.0631E-02	214.02	-3.7420E-02	214.02	9.1212E-02	214.02	6.0107E-02	214.02	5.1921E-02
214.41	7.4516E-02	214.41	-2.3229E-02	214.41	1.0050E-01	214.41	7.2216E-02	214.41	7.3596E-02
214.79	6.0395E-02	214.79	-4.5802E-02	214.79	7.8581E-02	214.79	4.7822E-02	214.79	6.0395E-02
215.18	7.0634E-02	215.18	-3.6696E-02	215.18	7.6149E-02	215.18	3.7969E-02	215.18	6.7877E-02
215.56	6.7966E-02	215.56	-4.1650E-02	215.56	7.4597E-02	215.56	3.2533E-02	215.56	7.9156E-02
215.95	5.5025E-02	215.95	-3.2451E-02	215.95	6.5707E-02	215.95	2.7210E-02	215.95	5.9459E-02
216.33	6.4551E-02	216.33	-2.7356E-02	216.33	8.7971E-02	216.33	2.4207E-02	216.33	8.5216E-02
216.72	7.5258E-02	216.72	-2.7582E-03	216.72	8.5897E-02	216.72	3.2507E-02	216.72	8.7867E-02
217.10	7.1001E-02	217.10	6.0468E-03	217.10	8.6996E-02	217.10	3.1014E-02	217.10	8.5045E-02
217.49	6.6973E-02	217.49	-3.7945E-03	217.49	9.8657E-02	217.49	2.5613E-02	217.49	7.2854E-02
217.87	7.6078E-02	217.87	-3.6488E-03	217.87	7.5348E-02	217.87	3.1927E-02	217.87	6.0935E-02
218.26	6.7178E-02	218.26	-6.3896E-03	218.26	6.4587E-02	218.26	2.0550E-02	218.26	5.2326E-02
218.64	6.6594E-02	218.64	1.4598E-02	218.64	7.1351E-02	218.64	2.9852E-02	218.64	6.9218E-02
219.03	5.9125E-02	219.03	1.8965E-02	219.03	5.5619E-02	219.03	3.7451E-02	219.03	7.0440E-02
219.41	4.6101E-02	219.41	1.1723E-02	219.41	4.5150E-02	219.41	4.3091E-02	219.41	6.3528E-02
219.79	6.6301E-02	219.79	3.2380E-02	219.79	5.5045E-02	219.79	5.8437E-02	219.79	7.8328E-02
220.18	7.7624E-02	220.18	4.0617E-02	220.18	6.4837E-02	220.18	6.8899E-02	220.18	1.0756E-01
220.56	8.1432E-02	220.56	4.6702E-02	220.56	7.3304E-02	220.56	7.3747E-02	220.56	1.1114E-01
220.95	8.0058E-02	220.95	4.8266E-02	220.95	7.3266E-02	220.95	6.3150E-02	220.95	1.0144E-01
221.33	6.3040E-02	221.33	4.0997E-02	221.33	6.6409E-02	221.33	4.9842E-02	221.33	9.2243E-02
221.72	6.7664E-02	221.72	3.7229E-02	221.72	6.5626E-02	221.72	4.8506E-02	221.72	9.9729E-02
222.10	6.5015E-02	222.10	3.3633E-02	222.10	6.8193E-02	222.10	4.6345E-02	222.10	9.4808E-02
222.48	5.1139E-02	222.48	1.7932E-02	222.48	5.8312E-02	222.48	3.6661E-02	222.48	7.4783E-02
222.87	3.6352E-02	222.87	6.9554E-03	222.87	5.0788E-02	222.87	2.6509E-02	222.87	6.7455E-02
223.25	3.9294E-02	223.25	2.0613E-03	223.25	5.3337E-02	223.25	2.6024E-02	223.25	6.5318E-02
223.64	3.7615E-02	223.64	4.5334E-03	223.64	4.2271E-02	223.64	1.5806E-02	223.64	5.4646E-02
224.02	2.2125E-02	224.02	-1.0461E-02	224.02	2.6694E-02	224.02	-2.1644E-03	224.02	3.6313E-02
224.41	2.8605E-02	224.41	-1.5774E-02	224.41	2.5074E-02	224.41	-5.8859E-03	224.41	3.5433E-02
224.79	2.5169E-02	224.79	-2.9703E-02	224.79	2.0067E-02	224.79	-3.8546E-03	224.79	3.3671E-02
225.17	1.4352E-02	225.17	-3.0567E-02	225.17	7.0118E-03	225.17	-1.2490E-02	225.17	2.1145E-02
225.56	6.4975E-03	225.56	-1.8853E-02	225.56	3.6531E-15	225.56	-1.1504E-02	225.56	2.2049E-02
225.94	1.9767E-03	225.94	-3.0587E-02	225.94	-1.7166E-02	225.94	-1.6230E-02	225.94	1.9247E-02
226.32	-6.6537E-03	226.32	-2.7229E-02	226.32	-2.0371E-02	226.32	-2.3442E-02	226.32	1.7197E-02
226.71	-6.5100E-03	226.71	-2.1897E-02	226.71	-1.4894E-02	226.71	-1.7360E-02	226.71	1.8741E-02
227.09	-9.8792E-03	227.09	-2.4318E-02	227.09	-1.8903E-02	227.09	-1.3774E-02	227.09	1.0829E-02
227.48	-4.5707E-04	227.48	-2.3310E-02	227.48	-1.2067E-02	227.48	-4.9363E-03	227.48	7.4045E-03
227.86	-2.1414E-03	227.86	-1.9541E-02	227.86	-9.0118E-03	227.86	9.8149E-04	227.86	1.4633E-02
228.24	3.4028E-04	228.24	-1.6759E-02	228.24	-5.6996E-03	228.24	-1.4462E-03	228.24	1.0974E-02
228.63	5.6368E-03	228.63	-1.8118E-02	228.63	-5.7978E-03	228.63	-9.6631E-04	228.63	1.0066E-02
229.01	2.5873E-03	229.01	-1.6308E-02	229.01	-4.9394E-03	229.01	2.1169E-03	229.01	6.8211E-03
229.39	3.4199E-03	229.39	-1.8289E-02	229.39	-4.1634E-03	229.39	5.7247E-03	229.39	4.5351E-03
229.78	-1.4147E-04	229.78	-2.0088E-02	229.78	-2.7586E-03	229.78	7.3563E-03	229.78	3.1830E-03
230.16	4.7750E-03	230.16	-9.6864E-03	230.16	3.0696E-03	230.16	1.1937E-02	230.16	9.0042E-03
230.54	3.4233E-03	230.54	-1.0862E-02	230.54	6.2541E-03	230.54	1.9421E-02	230.54	1.2837E-02
230.93	5.1040E-03	230.93	-9.8890E-03	230.93	7.5922E-03	230.93	1.7035E-02	230.93	1.4674E-02
231.31	7.5765E-03	231.31	-1.0225E-02	231.31	8.8701E-03	231.31	1.4475E-02	231.31	1.1211E-02
231.69	1.2243E-02	231.69	-1.4333E-02	231.69	9.7944E-03	231.69	1.0392E-02	231.69	9.7944E-03
232.08	1.1206E-02	232.08	-1.6231E-02	232.08	1.1379E-02	232.08	3.9277E-03	232.08	8.7218E-03
232.46	6.5249E-03	232.46	-1.9293E-02	232.46	6.5249E-03	232.46	-2.1937E-03	232.46	-5.0624E-04
232.84	1.6035E-03	232.84	-1.9464E-02	232.84	6.0824E-03	232.84	-4.5341E-03	232.84	-4.7000E-03
233.23	-2.8926E-03	233.23	-2.5016E-02	233.23	-6.7495E-03	233.23	-1.0392E-02	233.23	-1.2963E-02
233.61	-8.3806E-04	233.61	-2.3675E-02	233.61	-4.8188E-03	233.61	-6.9664E-03	233.61	-9.6377E-03
233.99	-3.6846E-03	233.99	-2.4206E-02	233.99	-9.9792E-03	233.99	-8.0345E-03	233.99	-1.0235E-02
234.38	-4.0174E-03	234.38	-2.0930E-02	234.38	-1.0316E-02	234.38	-6.4973E-03	234.38	-1.2548E-02
234.76	5.6964E-04	234.76	-1.7849E-02	234.76	-8.2597E-03	234.76	-6.7882E-03	234.76	-1.1250E-02
235.14	3.7355E-03	235.14	-1.3074E-02	235.14	-1.1844E-02	235.14	-2.2777E-04	235.14	-5.2843E-03
235.53	7.0776E-03	235.53	-8.3965E-03	235.53	-8.4404E-03	235.53	2.6816E-03	235.53	-1.8903E-03
235.91	2.7399E-03	235.91	-8.5570E-03	235.91	-6.5337E-03	235.91	1.6861E-04	235.91	-3.4144E-03
236.29	1.5897E-03	236.29	-8.0299E-03	236.29	-5.4620E-03	236.29	5.7065E-04	236.29	-4.0761E-04
236.67	1.0580E-03	236.67	-4.8587E-03	236.67	-4.5061E-03	236.67	1.9592E-04	236.67	1.0580E-03
237.06	1.0184E-03	237.06	-2.9799E-03	237.06	-6.7896E-04	237.06	3.0931E-03	237.06	3.1685E-03
237.44	2.1395E-03	237.44	-3.6988E-03	237.44	-7.2525E-05	237.44	2.5384E-04	237.44	-1.4868E-03
